CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Contract,Monthly Charges,Churn_Probability,Churn_Risk_Band
5016-IBERQ,Male,No,Yes,No,23,Month-to-month,84.25,0.5313,High
9168-INPSZ,Female,Yes,Yes,No,44,Month-to-month,104.15,0.531,High
3196-NVXLZ,Female,No,No,No,25,Month-to-month,84.6,0.5309,High
3798-EPWRR,Female,Yes,No,No,2,Month-to-month,43.95,0.5293,High
4727-MCYZG,Male,No,No,No,1,Month-to-month,55.55,0.5285,High
3365-SAIGS,Female,No,No,No,17,Month-to-month,83.55,0.5283,High
3807-XHCJH,Female,No,Yes,Yes,1,Month-to-month,20.0,0.5281,High
8710-YGLWG,Male,No,No,No,1,Month-to-month,44.9,0.5277,High
8950-MTZNV,Male,No,No,No,1,Month-to-month,44.95,0.5277,High
1928-BXYIV,Male,No,No,No,1,Month-to-month,61.15,0.5276,High
6907-FLBER,Male,No,No,No,1,Month-to-month,54.3,0.5273,High
4983-CCWMC,Male,No,No,No,3,Month-to-month,69.6,0.527,High
5647-FXOTP,Female,Yes,Yes,No,60,Month-to-month,105.9,0.527,High
5288-AHOUP,Male,Yes,No,No,11,Month-to-month,78.5,0.527,High
3466-RITXD,Male,No,No,No,26,Month-to-month,92.4,0.5267,High
1845-ZLLIG,Male,No,No,No,1,Month-to-month,50.15,0.5264,High
7233-DRTRF,Male,No,Yes,No,63,Month-to-month,102.4,0.5261,High
4741-WWJQZ,Female,No,Yes,No,2,Month-to-month,80.15,0.5258,High
2603-HVKCG,Male,No,No,No,31,Month-to-month,101.4,0.5247,High
9885-AIBVB,Male,No,Yes,No,29,Month-to-month,85.8,0.5246,High
0430-IHCDJ,Male,No,No,No,15,Month-to-month,49.0,0.5238,High
4647-MUZON,Female,No,Yes,No,18,Month-to-month,95.95,0.5237,High
1100-DDVRV,Male,No,Yes,No,17,Month-to-month,49.8,0.5221,High
5652-MSDEY,Female,No,No,No,10,Month-to-month,75.75,0.5218,High
2582-FFFZR,Female,No,No,No,22,Month-to-month,50.6,0.5196,High
2637-FKFSY,Female,No,Yes,No,3,Month-to-month,46.1,0.5196,High
8849-AYPTR,Male,No,Yes,No,33,Month-to-month,91.25,0.519,High
1478-VPOAD,Female,No,No,No,1,Month-to-month,43.8,0.5185,High
2038-OEQZH,Male,No,No,No,4,Month-to-month,86.05,0.518,High
7278-CKDNC,Male,Yes,No,No,24,Month-to-month,80.5,0.5178,High
4195-NZGTA,Female,No,No,No,1,Month-to-month,25.25,0.5176,High
3714-NTNFO,Female,No,No,No,49,Month-to-month,84.5,0.5175,High
1357-BIJKI,Male,No,Yes,No,50,One year,98.25,0.5169,High
6778-YSNIH,Female,No,No,No,2,Month-to-month,59.0,0.5158,High
1942-OQFRW,Male,No,No,No,1,Month-to-month,44.0,0.5142,High
0315-LVCRK,Male,No,No,No,11,Month-to-month,84.8,0.5138,High
3453-RTHJQ,Male,No,No,No,6,Month-to-month,69.1,0.5136,High
8617-ENBDS,Male,No,No,No,3,Month-to-month,73.6,0.5134,High
2971-SGAFL,Female,No,No,No,13,Month-to-month,78.75,0.5128,High
5989-PGKJB,Female,No,No,No,16,Month-to-month,86.25,0.5126,High
8785-CJSHH,Female,No,Yes,No,60,Month-to-month,99.8,0.5117,High
0491-KAPQG,Male,No,No,No,21,Month-to-month,73.7,0.5114,High
9450-TRJUU,Male,No,No,No,35,Month-to-month,83.15,0.5113,High
2105-PHWON,Female,No,Yes,No,33,Month-to-month,95.0,0.5111,High
3223-DWFIO,Male,Yes,No,No,4,Month-to-month,69.35,0.5107,High
1910-FMXJM,Female,No,Yes,No,36,Month-to-month,80.4,0.5107,High
7714-YXSMB,Female,No,No,No,26,Month-to-month,100.5,0.5104,High
3439-GVUSX,Male,No,No,No,1,Month-to-month,24.4,0.5102,High
3278-FSIXX,Female,No,No,No,2,Month-to-month,45.25,0.5098,High
2604-IJPDU,Female,No,Yes,No,20,Month-to-month,96.55,0.5097,High
6198-ZFIOJ,Female,No,No,No,5,Month-to-month,75.6,0.5091,High
3003-CMDUU,Female,No,Yes,No,25,Month-to-month,95.15,0.5079,High
7852-LECYP,Male,Yes,Yes,No,13,Month-to-month,93.8,0.5076,High
6557-BZXLQ,Male,Yes,No,No,16,Month-to-month,69.65,0.5076,High
5019-GQVCR,Male,Yes,No,No,43,Month-to-month,84.85,0.5074,High
5879-SESNB,Female,No,No,No,11,Month-to-month,75.25,0.5067,High
3951-NJCVI,Female,Yes,Yes,No,42,Month-to-month,95.05,0.5065,High
4537-DKTAL,Female,No,No,No,2,Month-to-month,45.55,0.5062,High
4176-FXYBO,Male,No,Yes,No,54,Month-to-month,109.55,0.506,High
0958-YHXGP,Female,No,No,No,7,Month-to-month,69.9,0.5055,High
8180-AKMJV,Female,No,No,No,1,Month-to-month,44.55,0.505,High
7298-IZWLY,Female,No,No,No,1,Month-to-month,19.4,0.5045,High
5650-YLIBA,Male,No,No,No,31,Month-to-month,81.15,0.503,High
8695-ARGXZ,Male,Yes,Yes,No,34,Month-to-month,75.55,0.5029,High
9093-FPDLG,Female,No,No,No,11,Month-to-month,94.2,0.5028,High
3717-OEAUQ,Male,No,No,No,2,Month-to-month,70.7,0.5028,High
8468-EHYJA,Female,No,Yes,No,57,Month-to-month,99.65,0.5027,High
3629-ZNKXA,Male,Yes,No,No,17,Month-to-month,101.8,0.5027,High
9572-WUKSB,Male,No,Yes,No,3,Month-to-month,29.9,0.502,High
3771-PZOBW,Male,No,No,No,20,Month-to-month,90.7,0.5019,High
1754-GKYPY,Male,Yes,Yes,No,22,Month-to-month,89.75,0.5016,High
2832-KJCRD,Female,No,No,No,38,Month-to-month,103.65,0.501,High
1636-NTNCO,Male,Yes,No,No,4,Month-to-month,50.95,0.5009,High
8404-GFGCZ,Male,No,Yes,No,4,Month-to-month,65.6,0.5006,High
1194-HVAIF,Female,No,Yes,No,27,Month-to-month,95.0,0.5004,High
5153-RTHKF,Female,No,No,No,34,Month-to-month,85.35,0.499,Medium
6173-GOLSU,Male,Yes,Yes,No,67,Month-to-month,94.65,0.4986,Medium
9167-APMXZ,Female,No,No,No,22,Month-to-month,84.15,0.4986,Medium
3597-MVHJT,Female,No,No,No,27,Month-to-month,95.6,0.4984,Medium
7586-ZATGZ,Male,No,No,No,40,Month-to-month,84.9,0.4974,Medium
7145-FEJWU,Female,No,No,Yes,12,Month-to-month,105.3,0.497,Medium
5605-IYGFG,Female,No,No,No,7,Month-to-month,69.85,0.497,Medium
9638-JIQYA,Male,No,No,No,2,Month-to-month,24.9,0.497,Medium
4690-PKDQG,Female,Yes,Yes,No,42,Month-to-month,95.55,0.4963,Medium
8033-VCZGH,Male,No,Yes,No,50,One year,103.95,0.4963,Medium
5968-VXZLG,Male,No,No,No,2,Month-to-month,46.6,0.4947,Medium
9508-ILZDG,Female,Yes,No,No,34,Month-to-month,96.35,0.4944,Medium
6833-JMZYP,Female,No,No,No,15,Month-to-month,94.0,0.4934,Medium
7529-ZDFXI,Male,Yes,Yes,No,57,Month-to-month,89.85,0.4932,Medium
4998-IKFSE,Female,No,No,No,30,Month-to-month,100.45,0.493,Medium
2080-GKCWQ,Male,No,No,No,2,Month-to-month,74.95,0.4927,Medium
9629-NHXFW,Female,No,Yes,Yes,1,Month-to-month,19.4,0.492,Medium
1622-HSHSF,Female,No,No,No,1,Month-to-month,19.55,0.4919,Medium
8566-YPRGL,Female,No,No,No,1,Month-to-month,19.5,0.4919,Medium
9714-EDSUC,Male,No,No,No,4,Month-to-month,94.9,0.4915,Medium
8490-BXHEO,Male,Yes,No,No,18,Month-to-month,80.55,0.4914,Medium
5339-PXDVH,Male,No,No,No,4,Month-to-month,90.65,0.4913,Medium
3312-ZWLGF,Male,Yes,Yes,No,29,Month-to-month,79.3,0.4909,Medium
4480-QQRHC,Female,Yes,No,No,8,Month-to-month,74.05,0.4897,Medium
0096-BXERS,Female,No,Yes,No,6,Month-to-month,50.35,0.4896,Medium
2739-CACDQ,Female,Yes,No,No,17,Month-to-month,82.65,0.489,Medium
9962-BFPDU,Female,No,Yes,Yes,1,Month-to-month,20.05,0.4885,Medium
3088-LHEFH,Female,No,No,No,11,Month-to-month,79.0,0.4882,Medium
2227-JRSJX,Female,No,No,No,21,Month-to-month,99.15,0.4875,Medium
5022-KVDQT,Male,No,No,No,27,Month-to-month,81.3,0.4875,Medium
4137-BTIKL,Male,No,No,No,2,Month-to-month,90.75,0.4868,Medium
1226-IENZN,Male,Yes,No,No,16,Month-to-month,78.75,0.4866,Medium
2792-LSHWX,Female,No,No,No,1,Month-to-month,83.4,0.4862,Medium
8286-AFUYI,Male,No,No,No,1,Month-to-month,47.95,0.4856,Medium
1728-BQDMA,Female,No,No,No,2,Month-to-month,44.45,0.4851,Medium
0139-IVFJG,Female,No,Yes,No,2,Month-to-month,90.35,0.4847,Medium
8974-OVACP,Female,No,No,No,1,Month-to-month,20.15,0.4841,Medium
3082-VQXNH,Male,No,Yes,No,3,Month-to-month,29.8,0.4835,Medium
0428-IKYCP,Male,No,Yes,No,22,Month-to-month,87.0,0.4829,Medium
1730-ZMAME,Female,Yes,No,No,32,Month-to-month,79.5,0.4827,Medium
7318-EIVKO,Male,No,No,No,8,Month-to-month,59.25,0.4821,Medium
1335-NTIUC,Male,No,No,No,9,Month-to-month,24.95,0.4817,Medium
4566-NECEV,Male,No,No,No,5,Month-to-month,96.55,0.4811,Medium
1304-BCCFO,Male,No,Yes,No,9,Month-to-month,70.05,0.4807,Medium
5533-NHFRF,Male,Yes,No,No,7,Month-to-month,44.4,0.4806,Medium
5482-VXSXJ,Male,No,No,No,22,Month-to-month,93.2,0.4802,Medium
0212-ISBBF,Female,No,No,No,22,Month-to-month,50.35,0.4795,Medium
5419-JKZNQ,Male,Yes,Yes,No,30,Month-to-month,77.9,0.4795,Medium
8212-CRQXP,Female,No,Yes,No,22,Month-to-month,80.0,0.4793,Medium
6559-PDZLR,Male,No,No,No,26,Month-to-month,98.65,0.4791,Medium
5271-DBYSJ,Male,Yes,No,No,11,Month-to-month,79.15,0.4782,Medium
8544-GOQSH,Female,No,No,No,14,Month-to-month,80.05,0.4781,Medium
6243-OZGFH,Female,No,No,No,23,Month-to-month,44.95,0.477,Medium
7789-HKSBS,Female,Yes,Yes,No,42,One year,105.2,0.477,Medium
7404-JLKQG,Female,No,No,No,3,Month-to-month,57.55,0.4767,Medium
4983-CLMLV,Female,No,Yes,No,52,Month-to-month,102.7,0.4762,Medium
0928-XUTSN,Female,No,No,No,13,Month-to-month,80.5,0.4761,Medium
9108-EJFJP,Female,No,Yes,No,1,Month-to-month,53.55,0.4761,Medium
4718-DHSMV,Female,No,No,No,11,Month-to-month,35.8,0.476,Medium
2831-EBWRN,Male,No,No,No,4,Month-to-month,45.9,0.4759,Medium
6888-SBYAI,Male,No,No,No,1,Month-to-month,50.7,0.4753,Medium
7794-JASDG,Male,No,No,No,1,Month-to-month,50.75,0.4753,Medium
9777-WJJPR,Male,No,Yes,No,31,Month-to-month,88.65,0.4751,Medium
7801-KICAO,Female,No,No,No,18,Month-to-month,74.15,0.4749,Medium
2786-GCDPI,Female,Yes,No,No,50,Month-to-month,104.95,0.4727,Medium
5906-BFOZT,Male,No,No,No,1,Month-to-month,19.5,0.4723,Medium
2070-XYMFH,Female,Yes,No,No,23,Month-to-month,79.35,0.4717,Medium
6234-PFPXL,Male,No,Yes,No,22,Month-to-month,95.9,0.4708,Medium
9667-TKTVZ,Female,No,No,No,2,Month-to-month,54.35,0.4692,Medium
5226-NOZFC,Male,No,No,No,26,Month-to-month,85.75,0.4681,Medium
0921-OHLVP,Male,No,No,No,22,Month-to-month,83.05,0.4673,Medium
9053-EJUNL,Male,No,No,No,41,Month-to-month,89.2,0.467,Medium
2038-LLMLM,Female,No,No,No,48,Month-to-month,103.85,0.4665,Medium
7130-YXBRO,Male,No,Yes,No,48,Month-to-month,111.45,0.4654,Medium
0682-USIXD,Female,No,Yes,No,21,Month-to-month,86.05,0.4652,Medium
9796-BPKIW,Male,Yes,No,No,8,Month-to-month,69.95,0.4641,Medium
3961-SXAXY,Male,No,No,No,1,Month-to-month,44.05,0.4639,Medium
6650-VJONK,Male,No,No,No,1,Month-to-month,43.85,0.4639,Medium
9274-UARKJ,Female,No,No,No,15,Month-to-month,83.2,0.4632,Medium
3916-NRPAP,Male,No,No,No,3,Month-to-month,85.7,0.463,Medium
9552-TGUZV,Male,No,Yes,No,8,Month-to-month,75.0,0.4629,Medium
8819-IMISP,Male,No,No,No,31,Month-to-month,80.45,0.4623,Medium
9631-XEYKE,Male,No,No,No,3,Month-to-month,50.4,0.4622,Medium
5858-EAFCZ,Male,No,No,No,1,Month-to-month,44.45,0.4618,Medium
6377-WHAOX,Female,No,Yes,No,60,Month-to-month,106.15,0.4616,Medium
5453-AXEPF,Male,No,Yes,No,17,Month-to-month,80.5,0.4611,Medium
1608-GMEWB,Male,Yes,No,No,45,Month-to-month,93.9,0.4611,Medium
7718-RXDGG,Male,No,Yes,No,15,Month-to-month,68.6,0.4604,Medium
3737-XBQDD,Male,No,No,No,24,Month-to-month,84.85,0.4603,Medium
0374-IOEGQ,Female,No,No,No,3,Month-to-month,44.6,0.4598,Medium
8189-XRIKE,Female,Yes,No,No,32,Month-to-month,90.95,0.4596,Medium
6339-DKLMK,Female,No,No,No,13,Month-to-month,31.65,0.459,Medium
2874-YXVVA,Female,No,No,No,34,Month-to-month,105.1,0.459,Medium
5960-MVTUK,Male,No,No,No,3,Month-to-month,29.75,0.4588,Medium
7978-DKUQH,Female,No,Yes,No,25,Month-to-month,74.6,0.4581,Medium
0674-DGMAQ,Male,Yes,Yes,No,32,Month-to-month,93.5,0.458,Medium
9112-WSNPU,Female,Yes,No,No,35,Month-to-month,70.55,0.458,Medium
2480-JZOSN,Female,No,Yes,No,1,Month-to-month,20.65,0.4577,Medium
0531-ZZJWQ,Male,Yes,Yes,No,55,Month-to-month,74.0,0.4574,Medium
9620-ENEJV,Female,No,No,No,6,Month-to-month,70.55,0.4574,Medium
2697-NQBPF,Male,No,No,No,34,Month-to-month,105.35,0.4573,Medium
2523-EWWZL,Female,No,Yes,No,27,Month-to-month,76.1,0.4572,Medium
2672-OJQZP,Female,No,No,No,1,Month-to-month,44.75,0.4572,Medium
2675-OTVVJ,Male,Yes,Yes,No,31,Month-to-month,89.45,0.4571,Medium
0581-BXBUB,Female,Yes,No,No,4,Month-to-month,72.75,0.456,Medium
5074-FBGHB,Male,No,No,No,64,One year,104.65,0.4558,Medium
2465-BLLEU,Male,No,No,No,1,Month-to-month,19.75,0.4556,Medium
6719-OXYBR,Male,No,No,No,15,Month-to-month,85.3,0.4548,Medium
3503-TYDAY,Female,No,Yes,No,43,Month-to-month,80.45,0.4543,Medium
4760-THGOT,Female,No,Yes,No,43,Month-to-month,94.1,0.4539,Medium
7284-BUYEC,Female,No,No,No,5,Month-to-month,50.95,0.4536,Medium
6908-VVYHM,Male,No,Yes,No,65,Month-to-month,90.65,0.4535,Medium
2277-VWCNI,Female,Yes,No,No,4,Month-to-month,48.75,0.4531,Medium
4146-SVFUD,Male,No,No,No,1,Month-to-month,44.6,0.453,Medium
3588-WSTTJ,Female,Yes,No,No,35,Month-to-month,99.05,0.453,Medium
0422-UXFAP,Female,No,Yes,No,51,One year,98.85,0.4526,Medium
6537-QLGEX,Female,No,No,No,16,Month-to-month,38.9,0.4521,Medium
6175-IRFIT,Male,No,No,No,5,Month-to-month,78.75,0.4512,Medium
9732-EQMWY,Female,No,Yes,No,49,Month-to-month,99.4,0.4506,Medium
4583-PARNH,Male,Yes,Yes,No,16,Month-to-month,91.55,0.4505,Medium
9708-HPXWZ,Male,Yes,No,No,5,Month-to-month,45.4,0.4503,Medium
0620-DLSLK,Female,No,No,No,13,Month-to-month,81.9,0.45,Medium
7733-UDMTP,Female,Yes,No,No,57,Month-to-month,55.0,0.4497,Medium
5899-OUVKV,Male,No,No,No,31,Month-to-month,94.5,0.4497,Medium
4238-JSSWH,Female,Yes,Yes,No,35,Month-to-month,102.05,0.4485,Medium
0136-IFMYD,Male,Yes,Yes,No,69,Two year,109.95,0.4483,Medium
0468-YRPXN,Male,No,No,No,29,Month-to-month,98.8,0.4477,Medium
0365-GXEZS,Male,No,Yes,No,18,Month-to-month,78.2,0.4468,Medium
0623-GDISB,Female,No,No,No,1,Month-to-month,48.45,0.4462,Medium
2916-BQZLN,Male,No,No,No,19,Month-to-month,84.75,0.4461,Medium
9921-QFQUL,Female,No,Yes,No,23,Month-to-month,90.15,0.4461,Medium
9699-UBQFS,Female,Yes,Yes,No,43,Month-to-month,94.5,0.4459,Medium
9518-XXBXE,Male,Yes,Yes,No,10,Month-to-month,75.3,0.4459,Medium
2625-TRCZQ,Female,No,Yes,No,51,Month-to-month,49.65,0.4458,Medium
5666-CYCYZ,Female,No,No,No,24,Month-to-month,89.55,0.4454,Medium
5118-MUEYH,Female,No,Yes,No,48,Month-to-month,105.1,0.445,Medium
0581-MDMPW,Female,No,No,No,24,Month-to-month,88.95,0.4442,Medium
6286-SUUWT,Male,No,No,No,1,Month-to-month,19.95,0.4431,Medium
6704-UTUKK,Male,No,Yes,No,29,Month-to-month,45.9,0.4428,Medium
8058-DMYRU,Male,Yes,No,No,54,Month-to-month,90.05,0.4427,Medium
3247-MHJKM,Male,No,No,No,1,Month-to-month,20.2,0.4421,Medium
8048-DSDFQ,Male,No,No,No,1,Month-to-month,20.2,0.4421,Medium
6380-ARCEH,Male,No,No,No,1,Month-to-month,20.2,0.4421,Medium
5175-WLYXL,Male,No,No,No,22,Month-to-month,78.85,0.442,Medium
1471-GIQKQ,Female,No,No,No,1,Month-to-month,49.95,0.4416,Medium
7047-FWEYA,Female,No,Yes,No,46,One year,103.15,0.4412,Medium
3665-JATSN,Female,No,No,No,19,Month-to-month,39.7,0.4409,Medium
2504-DSHIH,Male,Yes,Yes,No,23,Month-to-month,86.8,0.4408,Medium
4236-UJPWO,Female,No,No,No,2,Month-to-month,24.5,0.4405,Medium
6137-NICCO,Female,No,Yes,Yes,6,Month-to-month,94.05,0.4403,Medium
7698-YFGEZ,Male,No,No,No,1,Month-to-month,20.0,0.4403,Medium
0691-NIKRI,Female,No,No,No,40,One year,105.95,0.4401,Medium
5760-FXFVO,Male,No,No,No,6,Month-to-month,78.95,0.4398,Medium
6599-SFQVE,Female,No,No,No,6,Month-to-month,55.0,0.4397,Medium
4183-MYFRB,Female,No,No,No,21,Month-to-month,90.05,0.4393,Medium
6103-BOCOU,Female,No,No,No,26,Month-to-month,80.7,0.4392,Medium
6988-CJEYV,Male,No,No,No,49,Month-to-month,98.7,0.4387,Medium
9822-WMWVG,Female,No,No,No,41,Month-to-month,106.5,0.4384,Medium
1658-TJVOA,Female,Yes,No,No,6,Month-to-month,74.1,0.4382,Medium
1777-JYQPJ,Male,No,No,No,2,Month-to-month,24.3,0.4381,Medium
8012-SOUDQ,Female,Yes,No,No,43,Month-to-month,90.25,0.4381,Medium
5916-QEWPT,Female,No,Yes,No,2,Month-to-month,69.0,0.4381,Medium
2812-SFXMJ,Male,No,No,Yes,1,Month-to-month,20.05,0.4377,Medium
4627-MIHJH,Female,Yes,No,No,69,Two year,110.25,0.4371,Medium
9547-ITEFG,Male,No,Yes,Yes,9,Month-to-month,102.6,0.4371,Medium
9432-VOFYX,Male,No,No,No,17,Month-to-month,70.8,0.437,Medium
5119-KEPFY,Male,No,Yes,No,36,Month-to-month,95.0,0.4363,Medium
3932-IJWDZ,Male,No,No,No,45,Month-to-month,103.65,0.4362,Medium
4065-JJAVA,Female,No,No,No,1,Month-to-month,49.5,0.4361,Medium
6078-VESFR,Male,Yes,Yes,No,13,Month-to-month,70.45,0.4356,Medium
8160-HOWOX,Female,No,No,No,7,Month-to-month,66.85,0.4355,Medium
9643-YBLUR,Male,No,Yes,No,9,Month-to-month,69.05,0.4354,Medium
1384-RCUXW,Male,No,No,No,16,Month-to-month,80.55,0.4353,Medium
2307-FYNNL,Male,Yes,No,No,65,Two year,109.05,0.4353,Medium
8887-IPQNC,Female,No,Yes,No,7,Month-to-month,44.25,0.4344,Medium
2921-XWDJH,Female,Yes,Yes,No,38,Month-to-month,83.45,0.434,Medium
6815-ABQFQ,Male,No,Yes,No,56,One year,107.25,0.4338,Medium
1302-UHBDD,Male,Yes,No,No,20,Month-to-month,89.95,0.4336,Medium
9029-FEGVJ,Female,Yes,Yes,No,32,Month-to-month,79.3,0.4335,Medium
0730-KOAVE,Male,No,No,No,30,Month-to-month,94.3,0.4316,Medium
5649-RXQTV,Male,No,No,No,51,Month-to-month,99.0,0.4313,Medium
8645-KWHJO,Male,No,No,No,14,Month-to-month,55.0,0.4313,Medium
2823-LKABH,Female,No,No,No,18,Month-to-month,95.05,0.4309,Medium
6654-QGBZZ,Female,No,No,No,1,Month-to-month,19.9,0.4308,Medium
7878-RTCZG,Female,No,No,No,1,Month-to-month,19.9,0.4308,Medium
4067-HLYQI,Female,No,No,No,33,Month-to-month,70.4,0.4306,Medium
8749-CLJXC,Male,No,No,No,1,Month-to-month,20.05,0.4305,Medium
7096-UCLNH,Male,No,No,No,1,Month-to-month,20.05,0.4305,Medium
3030-ZKIWL,Male,No,No,No,1,Month-to-month,20.05,0.4305,Medium
8104-OSKWT,Female,No,No,No,12,Month-to-month,79.8,0.4303,Medium
2903-YYTBW,Male,No,Yes,Yes,1,Month-to-month,44.55,0.4303,Medium
1310-QRITU,Female,No,No,No,18,Month-to-month,50.3,0.4302,Medium
7562-UXTPG,Female,No,No,No,13,Month-to-month,70.15,0.4299,Medium
2360-RDGRO,Male,No,Yes,No,65,Month-to-month,104.25,0.4296,Medium
3234-VKACU,Male,No,No,No,2,Month-to-month,70.3,0.4292,Medium
7011-CVEUC,Male,No,Yes,No,25,Month-to-month,95.7,0.4291,Medium
9365-SRSZE,Male,Yes,Yes,No,27,Month-to-month,70.55,0.4291,Medium
2208-UGTGR,Male,No,No,No,56,Month-to-month,98.6,0.429,Medium
2501-XWWTZ,Male,No,No,No,11,Month-to-month,70.2,0.4276,Medium
2277-DJJDL,Male,Yes,Yes,No,60,Month-to-month,99.0,0.4275,Medium
0570-BFQHT,Female,No,No,No,9,Month-to-month,80.55,0.4273,Medium
9895-VFOXH,Female,No,No,No,1,Month-to-month,24.4,0.4273,Medium
1895-QTKDO,Female,No,No,No,1,Month-to-month,43.95,0.427,Medium
9281-PKKZE,Female,No,Yes,No,46,Month-to-month,43.95,0.4268,Medium
8751-EDEKA,Female,No,Yes,No,28,Month-to-month,89.9,0.4266,Medium
6030-REHUX,Female,Yes,Yes,No,28,Month-to-month,110.85,0.4255,Medium
2325-NBPZG,Female,No,No,No,3,Month-to-month,74.55,0.4254,Medium
6847-KJLTS,Female,Yes,Yes,No,58,Month-to-month,100.4,0.425,Medium
2139-FQHLM,Male,No,No,No,19,Month-to-month,89.95,0.4238,Medium
8654-DHAOW,Female,No,No,No,2,Month-to-month,54.15,0.4238,Medium
5404-GGUKR,Male,No,No,No,5,Month-to-month,51.35,0.4226,Medium
7460-ITWWP,Female,Yes,Yes,No,45,Month-to-month,86.1,0.4224,Medium
2770-NSVDG,Male,No,Yes,No,24,Month-to-month,29.1,0.4219,Medium
2209-XADXF,Female,No,No,No,1,Month-to-month,25.25,0.4216,Medium
6745-JEFZB,Male,No,Yes,No,35,Month-to-month,91.5,0.4209,Medium
0258-NOKBL,Male,No,No,No,3,Month-to-month,90.4,0.4203,Medium
3014-WJKSM,Male,No,Yes,No,29,Month-to-month,75.3,0.4202,Medium
7176-WRTNX,Male,No,No,No,70,Two year,114.95,0.4199,Medium
2692-BUCFV,Male,Yes,No,No,29,Month-to-month,101.45,0.4199,Medium
4581-LNWUM,Female,No,No,No,13,Month-to-month,49.15,0.4197,Medium
5522-JBWMO,Male,No,No,Yes,1,Month-to-month,44.0,0.4193,Medium
2798-NYLMZ,Male,No,Yes,No,71,Two year,108.55,0.4193,Medium
0082-OQIQY,Male,No,No,No,29,Month-to-month,94.2,0.4187,Medium
9693-XMUOB,Male,Yes,Yes,No,59,Month-to-month,50.25,0.4187,Medium
1170-SASML,Female,No,Yes,No,69,Month-to-month,85.4,0.4178,Medium
3688-FTHLT,Female,No,No,No,16,Month-to-month,63.05,0.4175,Medium
0666-UXTJO,Male,Yes,Yes,No,34,Month-to-month,85.2,0.4171,Medium
3956-MGXOG,Female,No,No,No,28,Month-to-month,80.6,0.417,Medium
5439-WIKXB,Male,Yes,Yes,No,41,Month-to-month,94.55,0.417,Medium
7271-AJDTL,Female,No,Yes,No,55,Month-to-month,94.45,0.4166,Medium
1427-VERSM,Female,No,Yes,No,56,Month-to-month,98.7,0.4164,Medium
8535-SFUTN,Male,No,No,No,61,Month-to-month,106.45,0.4163,Medium
5701-SVCWR,Female,No,No,Yes,1,Month-to-month,24.0,0.4152,Medium
8695-WDYEA,Male,No,No,No,1,Month-to-month,51.25,0.4152,Medium
7176-WIONM,Female,No,Yes,No,12,Month-to-month,49.85,0.4151,Medium
9278-VZKCD,Female,Yes,Yes,No,52,Month-to-month,109.1,0.415,Medium
1391-UBDAR,Male,No,No,No,11,Month-to-month,72.9,0.4149,Medium
7339-POGZN,Female,No,No,No,4,Month-to-month,50.7,0.4143,Medium
7975-TZMLR,Male,No,No,No,47,One year,103.1,0.414,Medium
9919-YLNNG,Female,No,No,No,42,Month-to-month,103.8,0.414,Medium
9261-WDCAF,Male,No,No,No,3,Month-to-month,54.65,0.4125,Medium
2018-QKYGT,Male,No,Yes,Yes,1,Month-to-month,81.05,0.4116,Medium
2669-OIDSD,Female,No,Yes,No,48,Month-to-month,100.05,0.4115,Medium
7924-GJZFI,Female,Yes,Yes,No,25,Month-to-month,69.3,0.4115,Medium
8778-LMWTJ,Female,No,No,No,9,Month-to-month,74.85,0.411,Medium
5018-GWURO,Female,No,Yes,No,56,Month-to-month,85.6,0.4108,Medium
4993-JCRGJ,Male,No,No,No,26,Month-to-month,84.3,0.4104,Medium
3679-XASPY,Female,No,Yes,Yes,1,Month-to-month,19.45,0.4099,Medium
5144-TVGLP,Male,Yes,No,No,38,Month-to-month,94.75,0.4095,Medium
3055-MJDSB,Male,No,No,No,9,Month-to-month,24.6,0.4085,Medium
6635-CPNUN,Male,No,Yes,No,28,Month-to-month,96.6,0.4071,Medium
3002-WQZWT,Female,No,No,No,29,Month-to-month,74.2,0.4067,Medium
5999-LCXAO,Female,No,No,No,1,Month-to-month,29.9,0.4063,Medium
4080-IIARD,Female,No,Yes,No,13,Month-to-month,76.2,0.4057,Medium
8008-ESFLK,Female,No,Yes,No,53,One year,110.5,0.4054,Medium
6817-WTYHE,Male,No,No,No,2,Month-to-month,44.9,0.4049,Medium
2806-MLNTI,Male,Yes,Yes,No,52,One year,105.1,0.4046,Medium
0419-YAAPX,Male,No,Yes,No,49,Month-to-month,85.3,0.4046,Medium
0374-AACSZ,Female,No,No,No,1,Month-to-month,50.15,0.4044,Medium
1261-FWTTE,Male,Yes,No,No,23,Month-to-month,34.65,0.4044,Medium
8543-MSDMF,Male,No,No,No,3,Month-to-month,77.4,0.4043,Medium
8800-JOOCF,Female,No,No,Yes,12,Month-to-month,84.05,0.403,Medium
7853-OETYL,Female,No,Yes,No,4,Month-to-month,29.05,0.4027,Medium
4280-DLSHD,Male,No,Yes,No,8,Month-to-month,54.75,0.4027,Medium
0093-EXYQL,Female,Yes,No,No,40,Month-to-month,91.55,0.4026,Medium
7312-XSBAT,Male,No,No,No,1,Month-to-month,49.75,0.4019,Medium
3858-XHYJO,Female,No,Yes,No,40,One year,105.75,0.4018,Medium
9819-FBNSV,Male,Yes,Yes,No,37,Month-to-month,72.25,0.4018,Medium
2573-GYRUU,Male,Yes,Yes,No,48,Month-to-month,91.05,0.4016,Medium
